CMCSA,2019-09-27,44.81
CMCSA,2019-09-30,45.08
CMCSA,2019-10-01,44.52
CMCSA,2019-10-02,44.05
CMCSA,2019-10-03,44.06
CMCSA,2019-10-04,44.71
CMCSA,2019-10-07,44.59
CMCSA,2019-10-08,44.11
CMCSA,2019-10-09,44.38
CMCSA,2019-10-10,44.5
CMCSA,2019-10-11,45.55
CMCSA,2019-10-14,45.23
CMCSA,2019-10-15,45.67
CMCSA,2019-10-16,45.6
CMCSA,2019-10-17,45.93
CMCSA,2019-10-18,45.57
CMCSA,2019-10-21,46.08
CMCSA,2019-10-22,45.77
CMCSA,2019-10-23,45.72
CMCSA,2019-10-24,44.84
CMCSA,2019-10-25,45.65
CMCSA,2019-10-28,45.44
CMCSA,2019-10-29,45.35
CMCSA,2019-10-30,44.69
CMCSA,2019-10-31,44.82
CMCSA,2019-11-01,44.75
CMCSA,2019-11-04,43.89
CMCSA,2019-11-05,44.28
CMCSA,2019-11-06,44.22
CMCSA,2019-11-07,44.7
CMCSA,2019-11-08,45.19
CMCSA,2019-11-11,45.25
CMCSA,2019-11-12,45.23
CMCSA,2019-11-13,45.2
CMCSA,2019-11-14,45.45
CMCSA,2019-11-15,44.56
CMCSA,2019-11-18,44.61
CMCSA,2019-11-19,44.81
CMCSA,2019-11-20,44.22
CMCSA,2019-11-21,44.36
CMCSA,2019-11-22,44.8
CMCSA,2019-11-25,43.35
CMCSA,2019-11-26,43.55
CMCSA,2019-11-27,44.42
CMCSA,2019-11-29,44.15
CMCSA,2019-12-02,43.63
CMCSA,2019-12-03,43.65
CMCSA,2019-12-04,43.51
CMCSA,2019-12-05,44.04
CMCSA,2019-12-06,44.24
CMCSA,2019-12-09,43.89
CMCSA,2019-12-10,42.77
CMCSA,2019-12-11,42.07
CMCSA,2019-12-12,43.01
CMCSA,2019-12-13,43.58
CMCSA,2019-12-16,43.53
CMCSA,2019-12-17,43.39
CMCSA,2019-12-18,43.19
CMCSA,2019-12-19,43.64
CMCSA,2019-12-20,44.09
CMCSA,2019-12-23,44.1
CMCSA,2019-12-24,44.53
CMCSA,2019-12-26,44.97
CMCSA,2019-12-27,45.1
CMCSA,2019-12-30,45.18
CMCSA,2019-12-31,44.97
CMCSA,2020-01-02,45.37
CMCSA,2020-01-03,45.01
CMCSA,2020-01-06,44.67
CMCSA,2020-01-07,44.93
CMCSA,2020-01-08,45.39
CMCSA,2020-01-09,45.51
CMCSA,2020-01-10,44.98
CMCSA,2020-01-13,45.8
CMCSA,2020-01-14,46.03
CMCSA,2020-01-15,46.28
CMCSA,2020-01-16,46.87
CMCSA,2020-01-17,47.5
CMCSA,2020-01-21,47.3
CMCSA,2020-01-22,47.44
CMCSA,2020-01-23,45.65
CMCSA,2020-01-24,44.59
CMCSA,2020-01-27,44.0
CMCSA,2020-01-28,44.04
CMCSA,2020-01-29,43.32
CMCSA,2020-01-30,44.14
CMCSA,2020-01-31,43.19
CMCSA,2020-02-03,42.66
CMCSA,2020-02-04,44.28
CMCSA,2020-02-05,44.59
CMCSA,2020-02-06,44.6
CMCSA,2020-02-07,44.74
CMCSA,2020-02-10,44.66
CMCSA,2020-02-11,44.79
CMCSA,2020-02-12,46.02
CMCSA,2020-02-13,46.07
CMCSA,2020-02-14,46.09
CMCSA,2020-02-18,46.15
CMCSA,2020-02-19,45.97
CMCSA,2020-02-20,46.02
CMCSA,2020-02-21,45.82
CMCSA,2020-02-24,44.6
CMCSA,2020-02-25,43.17
CMCSA,2020-02-26,42.22
CMCSA,2020-02-27,41.05
CMCSA,2020-02-28,40.43
CMCSA,2020-03-02,42.52
CMCSA,2020-03-03,41.44
CMCSA,2020-03-04,42.5
CMCSA,2020-03-05,40.77
CMCSA,2020-03-06,40.37
CMCSA,2020-03-09,37.88
CMCSA,2020-03-10,39.1
CMCSA,2020-03-11,37.91
CMCSA,2020-03-12,34.94
CMCSA,2020-03-13,39.33
CMCSA,2020-03-16,36.04
CMCSA,2020-03-17,38.22
CMCSA,2020-03-18,35.68
CMCSA,2020-03-19,35.94
CMCSA,2020-03-20,33.37
CMCSA,2020-03-23,34.17
CMCSA,2020-03-24,34.64
CMCSA,2020-03-25,33.57
CMCSA,2020-03-26,36.74
CMCSA,2020-03-27,34.57
CMCSA,2020-03-30,35.49
CMCSA,2020-03-31,34.38
CMCSA,2020-04-01,32.42
FB,2019-04-01,168.7
FB,2019-04-02,174.2
FB,2019-04-03,173.54
FB,2019-04-04,176.02
FB,2019-04-05,175.72
FB,2019-04-08,174.93
FB,2019-04-09,177.58
FB,2019-04-10,177.82
FB,2019-04-11,177.51
FB,2019-04-12,179.1
FB,2019-04-15,179.65
FB,2019-04-16,178.87
FB,2019-04-17,178.78
FB,2019-04-18,178.28
FB,2019-04-22,181.44
FB,2019-04-23,183.78
FB,2019-04-24,182.58
FB,2019-04-25,193.26
FB,2019-04-26,191.49
FB,2019-04-29,194.78
FB,2019-04-30,193.4
FB,2019-05-01,193.03
FB,2019-05-02,192.53
